Fecha ;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;Temperatura;HR
04-06-2024 09:00;10,5;10;0;0;0;7;0,6;15,9;9,1;25;18,8;60
04-06-2024 10:00;9;6;0;0;0;7,8;0,6;16,2;9,6;25,7;19,7;58
04-06-2024 11:00;15,3;11;0;0;0;8,6;0,4;12,1;7,6;19,7;19,6;57
04-06-2024 12:00;11,2;8;0;0;0;10,5;0,3;7,7;4,8;12,5;20,7;53
04-06-2024 13:00;8,6;4;0;0;0;11,6;0,3;5,6;3,6;9,2;20,8;50
04-06-2024 14:00;7;1;0;0;0;11,4;0,3;5,6;3,7;9,3;20,4;51
04-06-2024 15:00;6,8;2;0;0;0;12,7;0,3;6,6;4,1;10,7;21,8;46
04-06-2024 16:00;6,1;2;0;0;0;13,1;0,3;5,5;4,6;10,1;20;49
04-06-2024 17:00;6,3;5;0;0;0;11,6;0,3;6,3;5,2;11,5;17,7;55
04-06-2024 18:00;4,7;4;0;0;0;11,6;0,3;6,8;6,3;13;17,4;54
04-06-2024 19:00;3,8;0;0;0;0;9,5;0,3;7,9;8;15,9;15,9;60
04-06-2024 20:00;8,8;0;0;0;0;9,8;0,3;3,1;7;10,1;15,3;61
04-06-2024 21:00;7,8;5;0;0;0;9,1;0,3;2,8;6,8;9,6;15;63
04-06-2024 22:00;7,1;4;0;0;0;6,5;0,3;3,8;8,7;12,5;14,9;64
04-06-2024 23:00;6,9;6;0;0;0;6,3;0,3;4,5;8,6;13,1;14,8;66
04-06-2024 24:00;6,4;5;0;0;0;6,9;0,2;1,9;7,1;9;14,2;69
05-06-2024 01:00;6,5;6;0;0;0;1,9;0,2;3,8;10,5;14,3;14;71
05-06-2024 02:00;11,7;7;0;0;0;1,1;0,2;6,3;11;17,3;13,7;73
05-06-2024 03:00;8,6;7;0;0,3;0;1,5;0,2;1,5;10,7;12,2;13,2;77
05-06-2024 04:00;6,9;5;0;0,1;0;0,3;0,3;3,8;12,7;16,6;12,7;81
05-06-2024 05:00;11;6;0;0,1;0;0,8;0,2;10,4;13,6;24,1;12,6;81
05-06-2024 06:00;8,5;6;0;0;0;0,2;0,4;22,9;14,5;37,4;12,8;80
05-06-2024 07:00;12,9;9;0;0;0;1;0,7;36,7;14;50,6;13,5;78
05-06-2024 08:00;13,2;10;0;0;0;3,1;0,7;24,4;11,7;36,2;14,4;74
05-06-2024 09:00;15,4;9;0;0;0;8;0,5;15;8;23;17,4;63
05-06-2024 10:00;15,7;8;0;0;0;8,9;0,6;13,5;10,8;24,3;19;56
05-06-2024 11:00;19,8;6;0;0;0;12,9;0,4;7,4;7,2;14,7;20,5;49
05-06-2024 12:00;15,2;4;0;0;0;13,6;0,3;6,3;4,2;10,4;20,1;50
05-06-2024 13:00;12;4;0;0;0;13,7;0,3;5,8;5;10,8;20,7;47
05-06-2024 14:00;8,6;1;0;0;0;13,6;0,3;5;4,2;9,3;20,4;49
05-06-2024 15:00;7,4;0;0;0;0;11,9;0,3;6,5;5;11,5;20,9;48
05-06-2024 16:00;16,6;2;0;0;0;11,9;0,3;7,6;5,8;13,4;19,9;51
05-06-2024 17:00;16;2;0;0;0;10,2;0,4;11,1;7,7;18,8;18,3;54
05-06-2024 18:00;14,6;2;0;0;0;9;0,4;4,9;7,6;12,5;17,3;56
05-06-2024 19:00;10,9;2;0;0;0;4,4;0,7;13,6;12,8;26,3;16,2;61
05-06-2024 20:00;11,5;4;0;0;0;5,6;0,4;4,6;10,8;15,4;15,5;63
05-06-2024 21:00;15,2;4;0;0;0;3,7;0,5;6,7;12,5;19,2;15,3;64
05-06-2024 22:00;13,2;6;0;0;0;5,9;0,4;3,8;9,3;13,2;15,1;66
05-06-2024 23:00;10,5;6;0;0;0;2,5;0,5;5,3;13,2;18,6;14,2;72
05-06-2024 24:00;8,6;3;0;0;0;2,5;0,3;3,6;12,8;16,4;14,2;72
06-06-2024 01:00;6,8;1;0;0;0;6,4;0,1;2,2;8,4;10,6;14,3;70
06-06-2024 02:00;11,4;0;0;0;0;9,5;0,1;0,4;3,8;4,1;14,4;68
06-06-2024 03:00;8,5;0;0;0;0;10,4;0,1;0,3;3;3,3;14,3;68
06-06-2024 04:00;6,7;1;0;0;0;10,9;0,1;0,2;2,4;2,6;14,2;68
06-06-2024 05:00;5,5;1;0;0;0;7,2;0,2;2,8;6,5;9,3;13,4;70
06-06-2024 06:00;4,5;1;0;0;0;1,1;0,3;21,6;15,8;37,6;13,2;73
06-06-2024 07:00;5,6;4;0;0;0;2,7;0,7;29,5;15,9;45,4;14;68
06-06-2024 08:00;12,9;12;0;0;0;9;0,5;16,5;10,6;27;16,6;59
06-06-2024 09:00;10,1;6;0;0;0;13;0;7,3;5,9;13,2;18,8;52
06-06-2024 10:00;10,5;2;0;0;0;0;0;4,9;5;9,8;19,7;50
06-06-2024 11:00;14,6;2;0;0;0;15;0,2;0;0;0;20;49
06-06-2024 12:00;13,1;2;0;0;0;15,1;0,2;6,6;4,8;11,3;20,6;47
06-06-2024 13:00;9,8;7;0;0;0;14,8;0,2;7,5;4,2;11,8;19,7;52
06-06-2024 14:00;7,6;5;0;0;0;16,4;0,2;5;3,6;8,6;20,2;48
06-06-2024 15:00;6,3;1;0;0,2;0;13,4;0,2;3,9;5,3;9,2;19,4;53
06-06-2024 16:00;9,8;0;0;0,1;0;6,1;0,6;19,1;15;34,2;17,1;68
06-06-2024 17:00;19;8;0;0;0;9,6;0,4;12,5;10,7;23,2;18,1;58
06-06-2024 18:00;13,8;10;0;0;0;10,4;0,3;9,3;9,7;19;17,1;56
06-06-2024 19:00;10,2;5;0;0;0;5,4;0,7;23,3;15;38,3;15,5;62
06-06-2024 20:00;9;9;0;0;0;3,2;0,7;18,1;17,3;35,4;14,9;65
06-06-2024 21:00;6;6;0;0;0;2,8;0,6;14,8;16,4;31,1;14,4;66
06-06-2024 22:00;11,9;6;0;0;0;1,5;0,5;12,1;16,2;28,4;13,5;69
06-06-2024 23:00;15,6;8;0;0;0;0,3;0,6;15,1;17,4;32,5;12,5;73
06-06-2024 24:00;11,7;7;0;0;0;1,3;0,5;15,4;16,3;31,8;12,2;73
07-06-2024 01:00;8,9;7;0;0;0;10,9;0,2;2;5,8;7,8;13,2;68
07-06-2024 02:00;7;3;0;0;0;3,7;0,5;21,2;12,5;33,7;12,3;71
07-06-2024 03:00;8,9;3;0;0;0;0,2;0,5;36,2;16,9;53,1;11,7;74
07-06-2024 04:00;8,1;7;0;0;0;0;0,4;37,7;15;52,7;11,6;76
07-06-2024 05:00;19,2;9;0;0;0;0,5;0,6;58,9;22,2;80,8;11;78
07-06-2024 06:00;25,4;20;0;0;0;0,1;0,8;88,7;21,4;110,2;11;79
07-06-2024 07:00;32,9;19;0;0;0;0,4;1,9;154,8;25,5;180,3;12,2;75
07-06-2024 08:00;58,7;0;0;0;0;1,2;1,9;119,1;25,2;144,3;14,4;68
07-06-2024 09:00;60,1;34;0;0;0;9,1;0,5;18;12,5;30,5;18,1;54
07-06-2024 10:00;50,8;10;0;0;0;7,6;0,8;32,2;24,6;56,8;18,2;53
07-06-2024 11:00;42;21;0;0;0;12,7;0,3;11,4;7,5;18,8;18,3;53
07-06-2024 12:00;29,9;3;0;0;0;13,4;0,3;11,8;6,2;18;19;52
07-06-2024 13:00;21,3;4;0;0;0;13,3;0,3;10,9;5,2;16;19,8;51
07-06-2024 14:00;18,5;7;0;0;0;15,2;0,2;4,8;3,2;8,1;20,6;47
07-06-2024 15:00;13,9;6;0;0;0;15;0,2;4,2;3,4;7,6;20,6;47
07-06-2024 16:00;10,5;7;0;0;0;14,4;0,2;6,9;4,6;11,4;21,5;44
07-06-2024 17:00;19,8;5;0;0;0;12,1;0,2;8,9;6,5;15,5;19,5;50
07-06-2024 18:00;28,5;3;0;0;0;9,1;0,4;13,9;10,1;24;17,9;55
07-06-2024 19:00;19,8;2;0;0;0;5,8;0,6;12,4;13,2;25,6;16,9;60
07-06-2024 20:00;13,9;9;0;0;0;7,1;0,4;7,6;10;17,6;15,7;66
07-06-2024 21:00;18,8;8;0;0;0;3,1;0,5;10,7;15,7;26,4;15;70
07-06-2024 22:00;14,4;5;0;0;0;8,2;0,3;6,8;8,8;15,6;15,3;64
07-06-2024 23:00;12;5;0;0;0;0,7;0,6;19,1;16,9;36,1;14,7;70
07-06-2024 24:00;9;8;0;0;0;5;0,3;5,4;11,6;16,9;14,6;69
08-06-2024 01:00;14,4;6;0;0;0;7,6;0,2;2,1;8;10,1;14,4;68
08-06-2024 02:00;10,9;4;0;0;0;5,4;0,2;2,8;10,1;12,9;14,2;69
08-06-2024 03:00;8,1;2;0;0;0;2,3;0,1;3,1;15,5;18,6;13,8;70
08-06-2024 04:00;10;10;0;0;0;7,3;0,1;0,8;8,1;8,9;13,7;71
08-06-2024 05:00;7,2;6;0;0;0;8,1;0,1;1,4;6,1;7,5;13,5;72
08-06-2024 06:00;5,4;0;0;0;0;3,3;0,2;5,5;11,2;16,6;13,5;72
08-06-2024 07:00;5,9;3;0;0;0;2,6;0,4;13,4;13;26,4;14;73
08-06-2024 08:00;10,2;5;0;0;0;5,8;0,4;11,8;9,9;21,7;15,8;67
08-06-2024 09:00;8,6;3;0;0;0;5;0,7;23,5;16,6;40;17,3;64
08-06-2024 10:00;13;11;0;0;0;9,4;0,5;14,8;14;28,7;18,9;59
08-06-2024 11:00;10,1;8;0;0;0;11,5;0,4;8;10,5;18,5;18,7;57
08-06-2024 12:00;8;6;0;0;0;13,3;0,2;6,3;5,2;11,5;20;52
08-06-2024 13:00;13,5;4;0;0;0;14,1;0,2;4,7;3;7,7;22;46
08-06-2024 14:00;9,6;0;0;0;0;14,1;0,2;5,6;2,8;8,4;22;45
08-06-2024 15:00;7,5;0;0;0;0;13,9;0,2;2,7;2,7;5,4;21;47
08-06-2024 16:00;5,7;2;0;0;0;12,7;0,2;4,7;3,6;8,3;20,6;48
08-06-2024 17:00;6;3;0;0;0;11,5;0,2;3,2;4;7,2;18,7;53
08-06-2024 18:00;4,5;4;0;0;0;9,8;0,2;3,9;5,3;9,2;18;54
08-06-2024 19:00;6,6;5;0;0;0;8,5;0,2;3,4;6,4;9,7;16,5;57
08-06-2024 20:00;5,5;4;0;0;0;5,7;0,4;8,6;9,3;17,9;15,7;62
08-06-2024 21:00;4,8;3;0;0;0;7,1;0,3;6;8,2;14,2;15,5;64
08-06-2024 22:00;6;6;0;0;0;5,9;0,3;4,6;9,2;13,8;15,4;66
08-06-2024 23:00;5;5;0;0;0;5,6;0,3;3,3;8,7;12;15,5;66
08-06-2024 24:00;6,4;6;0;0;0;1,6;0,3;5,3;13;18,3;14,8;69
09-06-2024 01:00;7,4;6;0;0;0;0,4;0,4;12,6;14,2;26,9;14,6;70
09-06-2024 02:00;8,3;7;0;0;0;0;0,3;9,8;13,1;22,9;14,2;72
09-06-2024 03:00;10,1;6;0;0;0;0,1;0,3;9,1;13,1;22,2;13,9;73
09-06-2024 04:00;8,2;6;0;0;0;0,1;0,3;8,8;12,7;21,5;13,7;76
09-06-2024 05:00;7,1;7;0;0;0;0,3;0,2;8,4;12,3;20,7;13,2;78
09-06-2024 06:00;11,1;4;0;0;0;0,2;0,5;28,8;12,6;41,4;13,2;78
09-06-2024 07:00;10,7;6;0;0;0;1,5;0,5;23,5;11,3;34,8;14,2;75
09-06-2024 08:00;21,9;8;0;0;0;9,5;0,3;7,9;5,6;13,4;16,2;64
09-06-2024 09:00;16,1;4;0;0;0;15;0,2;3,4;2,3;5,7;18,7;53
09-06-2024 10:00;11,7;5;0;0;0;16,4;0,2;2,6;2,4;4,9;18,4;53
09-06-2024 11:00;8,5;7;0;1,7;0;14;0,2;3,9;7,1;10,9;17,8;57
09-06-2024 12:00;6,1;4;0;0,7;0;13,1;0,3;6,6;6,8;13,4;17,2;68
09-06-2024 13:00;8;8;0;1,8;0;14,4;0,3;5,6;8,9;14,4;18,4;63
09-06-2024 14:00;6,8;5;0;0,3;0;9,5;0,4;7,7;7,5;15,2;18,1;66
09-06-2024 15:00;5,2;2;0;0;0;12,7;0,3;4,9;5,8;10,8;20,7;53
09-06-2024 16:00;5,1;1;0;0;0;12,5;0,3;4,8;8,2;13;19,4;57
09-06-2024 17:00;15,6;4;0;0;0;9,4;0,3;6,9;8,7;15,6;18,6;58
09-06-2024 18:00;11,6;4;0;0;0;6,9;0,4;7,1;11,7;18,9;17,4;64
09-06-2024 19:00;8,4;8;0;2,1;0;4,5;0,5;6,6;15,5;22,1;15;75
09-06-2024 20:00;15;15;0;0,1;0;0,3;0,7;16;20,8;36,8;13,9;83
09-06-2024 21:00;17;17;0;0;0;0,2;0,8;23,1;21,6;44,8;13,9;83
09-06-2024 22:00;12;12;0;0;0;0,1;0,9;30,1;20,9;51;14,5;81
09-06-2024 23:00;11,1;11;0;0;0;0,1;0,9;35,2;19,2;54,3;14,4;77
09-06-2024 24:00;22,8;13;0;0;0;0,1;0,7;24,3;16,7;41;13,8;77
10-06-2024 01:00;18,6;11;0;0;0;0;0,5;18,7;14;32,7;12,8;80
10-06-2024 02:00;21,6;14;0;0;0;0;0,6;28,5;13;41,6;12,3;82
10-06-2024 03:00;15,6;11;0;0;0;0,5;0,3;7,6;12,6;20,1;12,4;79
10-06-2024 04:00;17,7;7;0;0;0;1,9;0,2;5,6;10,5;16,1;12,2;79
10-06-2024 05:00;13,3;6;0;0;0;1,8;0,2;6;10,3;16,3;11,9;79
10-06-2024 06:00;14,9;4;0;0;0;0,3;0,4;18,8;11,1;30;11;82
10-06-2024 07:00;11,1;4;0;0;0;1,5;0,6;29,1;11,1;40,1;13,6;75
10-06-2024 08:00;16,6;7;0;0;0;5,8;0,5;16,7;9,9;26,7;17,9;58
10-06-2024 09:00;13,1;6;0;0;0;10,8;0,4;10;10,7;20,6;18,1;56
10-06-2024 10:00;9,9;3;0;0;0;13;0,4;11,6;13,1;24,7;19,4;53
10-06-2024 11:00;13;7;0;0;0;17,2;0,3;7,5;9,7;17,2;22;45
10-06-2024 12:00;9,8;6;0;0;0;18,7;0,2;2,4;4;6,4;21,2;45
10-06-2024 13:00;10,4;2;0;0;0;16,7;0,1;2,4;2,4;4,8;22,4;43
10-06-2024 14:00;13,3;0;0;0;0;17,9;0,2;3;2,8;5,8;22,7;41
10-06-2024 15:00;9,9;0;0;0;0;17,2;0,2;3,1;2,6;5,6;22,4;41
10-06-2024 16:00;8;0;0;0,1;0;15;0,2;2,9;2,9;5,7;18,9;54
10-06-2024 17:00;14,2;0;0;0;0;10;0,5;8,4;12,3;20,7;17,5;65
10-06-2024 18:00;17,7;11;0;0,5;0;3,3;0,7;21,7;22,9;44,6;16,4;70
10-06-2024 19:00;13,2;12;0;0,5;0;3,2;0,4;6,1;15,5;21,6;14,4;77
10-06-2024 20:00;11,5;6;0;0,9;0;1,6;0,5;9,3;17,1;26,4;13,7;81
10-06-2024 21:00;14,5;3;0;0;0;0;0,8;26,4;19,7;46,1;13,7;80
10-06-2024 22:00;11,1;8;0;0;0;0,4;0,7;29,9;18,4;48,3;13,8;79
10-06-2024 23:00;12,1;7;0;0;0;0,5;0,5;13,2;14,2;27,4;13,5;78
10-06-2024 24:00;12,2;4;0;0;0;2,5;0,3;8,7;11,5;20,1;13,1;78
11-06-2024 01:00;10,1;2;0;0;0;5,2;0,2;1,8;8;9,8;13,8;74
11-06-2024 02:00;8,1;6;0;0;0;3,3;0,2;4,5;9,5;14;13,6;75
11-06-2024 03:00;7,6;7;0;0;0;1,4;0,2;4,6;11,4;16;12,8;78
11-06-2024 04:00;6;5;0;0;0;0,6;0,2;10,8;12,9;23,7;13,3;76
11-06-2024 05:00;8,2;0;0;0;0;0;0,3;22,5;13,2;35,7;13;78
11-06-2024 06:00;13,4;8;0;0;0;0,4;0,4;24,3;14,3;38,6;13,3;77
11-06-2024 07:00;13,5;6;0;0;0;1,4;0,6;36;15;51;13,8;75
11-06-2024 08:00;11;11;0;0;0;2,8;0,7;29,7;13,7;43,4;15,4;70
11-06-2024 09:00;15,2;11;0;0;0;4,9;0,6;24,3;14,6;38,8;17,1;64
11-06-2024 10:00;23,9;13;0;0;0;5,8;0,7;27;17,2;44,2;18,4;60
11-06-2024 11:00;18,6;13;0;0;0;9,6;0,9;29,3;24,3;53,5;20,8;52
11-06-2024 12:00;28,8;19;0;0;0;10,7;0,4;11,5;12,5;24;19,7;52
11-06-2024 13:00;20,6;2;0;0,4;0;12,8;0,2;5,1;5,3;10,4;18;54
11-06-2024 14:00;15,4;3;0;0;0;10,4;0,3;9,2;8;17,2;17,6;56
11-06-2024 15:00;20;3;0;0;0;10,4;0,3;9,7;8,8;18,6;17,6;54
11-06-2024 16:00;16,7;3;0;0;0;12,4;0,3;9,7;8,5;18,2;20;47
11-06-2024 17:00;33,4;3;0;0;0;11,5;0,3;7,3;7,1;14,4;17,7;53
11-06-2024 18:00;24,2;2;0;0;0;7,9;0,4;14,1;11,6;25,7;16,4;57
11-06-2024 19:00;17,9;6;0;0;0;5,6;0,6;20,1;12,5;32,8;15,1;62
11-06-2024 20:00;20,2;7;0;0;0;4,7;0,6;16,4;11,1;27,5;14,7;65
11-06-2024 21:00;14,2;7;0;0;0;6,9;0,4;8,5;8,8;17,3;14,6;63
11-06-2024 22:00;11,2;5;0;0;0;7,4;0,3;5,4;9,8;15,2;14,9;60
11-06-2024 23:00;15,3;3;0;0;0;10,4;0,2;3,7;6,2;9,9;14,5;63
11-06-2024 24:00;11,2;0;0;0;0;11,9;0,2;1,9;3,8;5,7;14;65
12-06-2024 01:00;7,9;0;0;0;0;11,4;0,2;1,3;5,3;6,6;13,9;63
12-06-2024 02:00;6,7;3;0;0;0;12,3;0,2;0,9;4,9;5,8;13;65
12-06-2024 03:00;5,7;3;0;0;0;9,5;0,1;1,1;8;9,2;12,3;67
12-06-2024 04:00;5;5;0;0;0;6,6;0,1;3,6;10,5;14,2;12;70
12-06-2024 05:00;5;5;0;0;0;8,3;0,2;3,7;9,3;13;12,1;69
12-06-2024 06:00;6;6;0;0;0;6,7;0,4;18,6;14,1;32,6;13,1;67
12-06-2024 07:00;7;7;0;0;0;2;0,7;31,6;18,6;50,1;13,5;67
12-06-2024 08:00;11;11;0;0;0;5,7;0,7;22,2;15,5;37,7;14,8;63
12-06-2024 09:00;9;8;0;0;0;9,6;0,5;16,3;11,1;27,4;17;56
12-06-2024 10:00;13,3;4;0;0;0;10,4;0,5;16,1;13,6;29,7;17,7;54
12-06-2024 11:00;14,7;4;0;0;0;13,3;0,4;13,2;9;22,2;19,5;50
12-06-2024 12:00;17,5;3;0;0;0;14,4;0,2;6,6;4;10,6;20,1;48
12-06-2024 13:00;15,2;2;0;0;0;14;0,2;7,2;4,6;11,8;20,9;47
12-06-2024 14:00;11,5;2;0;0;0;14,1;0,2;5,2;3,6;8,8;19,8;49
12-06-2024 15:00;9,8;2;0;0;0;12,4;0,3;7,4;6,6;14;19,8;51
12-06-2024 16:00;8;2;0;0;0;11,8;0,3;9,3;6,3;15,6;19,6;51
12-06-2024 17:00;16,2;5;0;0;0;10,7;0,3;11,7;6,5;18,1;19,1;49
12-06-2024 18:00;12,6;6;0;0;0;8,8;0,5;15,4;9,5;24,9;17,8;53
12-06-2024 19:00;10;10;0;0;0;6,8;0,5;13,1;11,2;24,4;16,5;58
12-06-2024 20:00;8;8;0;0;0;5,2;0,5;12,8;12,2;25;16,4;59
12-06-2024 21:00;10,8;7;0;0;0;5,8;0,4;6,7;11,3;18;16,1;62
12-06-2024 22:00;16;4;0;0;0;8,3;0,4;5;8,6;13,6;15,9;62
12-06-2024 23:00;11,4;4;0;0;0;5,8;0,3;4,9;9,8;14,7;15,2;67
12-06-2024 24:00;8,6;5;0;0;0;4;0,3;5,3;10,9;16,1;15;68
13-06-2024 01:00;6,6;2;0;0;0;1,8;0,3;7,1;12,9;20;14,5;71
13-06-2024 02:00;4,9;0;0;0;0;1,3;0,2;6,1;13,4;19,4;14,2;73
13-06-2024 03:00;4,7;3;0;0;0;2,6;0,1;2,1;10,6;12,7;13,8;73
13-06-2024 04:00;6;6;0;0;0;0,4;0,3;16,2;13,9;30,1;13,8;74
13-06-2024 05:00;12,7;12,7;0;0;0;0,1;0,4;31,8;16,8;48,7;13,3;77
13-06-2024 06:00;12,7;12;0;0;0;0,6;1;131,6;29,8;160,5;12,5;79
13-06-2024 07:00;30;30;0;0;0;0,6;1;78,1;16,6;94,7;14,4;74
13-06-2024 08:00;36,5;22;0;0;0;5,8;0,6;29,7;13,1;42,7;17,9;59
13-06-2024 09:00;34,1;11;0;0;0;0;0,5;17,5;13,6;31,1;21,1;47
13-06-2024 10:00;31,6;11;0;0;0;0;0;0;0;0;20,5;48
13-06-2024 11:00;25,2;9;0;0;0;0;0;6;7;13;20,6;46
13-06-2024 12:00;18,7;4;0;0;0;0;0,3;10,3;7,5;17,7;20,8;47
13-06-2024 13:00;13,9;3;0;0;0;0;0,2;7;5,5;12,5;21;47
13-06-2024 14:00;13,4;4;0;0;0;22,1;0,3;6,9;5;11,9;21,6;46
13-06-2024 15:00;10,8;3;0;0;0;22,1;0,3;7,2;4,8;12;21,8;44
13-06-2024 16:00;14,2;3;0;0;0;18,2;0,3;9,2;6,9;16;20,1;50
13-06-2024 17:00;13,3;1;0;0;0;12,3;0,5;13,5;14,3;27,8;18,8;58
13-06-2024 18:00;19,6;6;0;0;0;3,6;1,1;33,5;29,5;63;17,5;64
13-06-2024 19:00;31,2;23;0;0;0;1;1,4;45,1;30,2;75,3;15,8;70
13-06-2024 20:00;37,8;19;0;0;0;0,6;1,5;51,8;30,6;82,4;15,5;72
13-06-2024 21:00;42,6;20;0;0;0;0,5;1,2;47;27,3;74,3;14,7;74
13-06-2024 22:00;46,8;20;0;0;0;0,5;1,4;62,8;27,3;90,1;14,1;76
13-06-2024 23:00;47,3;30;0;0;0;0,4;1,4;66,3;24,8;91,1;13,4;79
13-06-2024 24:00;42,3;32;0;0;0;0,5;1,5;78,1;22,9;100,9;13,3;79
14-06-2024 01:00;56,2;34;0;0;0;0,5;0,8;63,9;25,1;89;13,5;75
14-06-2024 02:00;49,2;26;0;0;0;0,4;0,6;34,6;18,5;53;12,8;78
14-06-2024 03:00;45,7;27;0;0;0;0,4;0,5;30,4;16,5;46,9;13;77
14-06-2024 04:00;43,4;11;0;0;0;0,5;0,5;33;16;49;13;76
14-06-2024 05:00;49,3;10;0;0;0;0,6;0,5;68,1;19,2;87,4;13,1;76
14-06-2024 06:00;35,2;13;0;0;0;0,8;1;128;27,7;156,6;12,3;78
14-06-2024 07:00;47,5;30;0;0;0;1,2;1,3;99,7;20;119,6;13,5;75
14-06-2024 08:00;53;29;0;0;0;3,1;1;65,7;20,9;86,5;15,6;65
14-06-2024 09:00;46,1;20;0;0;0;12,5;0,4;16,1;10,5;26,6;17,4;58
14-06-2024 10:00;33,7;4;0;0;0;12,9;0,4;17,4;13,8;31,2;17,8;57
14-06-2024 11:00;32,3;10;0;0;0;20,8;0,3;8,5;10;18,5;19,7;51
14-06-2024 12:00;24,1;8;0;0;0;27,1;0,3;7,2;10,4;17,6;21,5;46
14-06-2024 13:00;18,8;7;0;0,2;0;27,4;0,4;6;13,6;19,6;20,9;48
14-06-2024 14:00;20,6;6;0;0;0;22,7;0,7;18,4;25,4;43,8;18,4;64
14-06-2024 15:00;30,3;20;0;0;0;32,1;0,7;12,4;26,1;38,4;18,2;68
14-06-2024 16:00;30,2;27;0;1;0;13,5;0,7;14,9;32,1;47;15,5;78
14-06-2024 17:00;36,8;28;0;0;0;12,7;0,9;22,9;32,8;55,7;16,1;75
14-06-2024 18:00;36,9;25;0;0;0;6,6;0,9;40,3;39,4;80,2;15,6;75
14-06-2024 19:00;32,6;16;0;0;0;1,1;1,3;31,8;39,7;71,5;14,8;76
14-06-2024 20:00;32,7;25;0;0;0;0,5;1,4;44,5;33,9;78,4;15,1;71
14-06-2024 21:00;33,5;18;0;0;0;0,7;1,5;61,1;34,8;95,9;15,1;72
14-06-2024 22:00;40,1;26;0;0,1;0;0,9;0,9;31,1;24,9;56;14,8;78
14-06-2024 23:00;29,9;9;0;0,4;0;1,6;0,5;12,2;19,5;31,7;13,9;81
14-06-2024 24:00;23,2;5;0;0;0;1;0,5;12,7;20,4;33,1;13,8;81
15-06-2024 01:00;17,4;6;0;0;0;2;0,3;6,9;17,8;24,6;13,8;80
15-06-2024 02:00;13,4;8;0;0;0;8,3;0,2;2,1;11;13,1;13,8;77
15-06-2024 03:00;9,9;6;0;0;0;7,3;0,2;1,5;11,1;12,6;13,6;78
15-06-2024 04:00;8,5;4;0;0;0;1;0,2;14,2;17,9;32,1;13,2;79
15-06-2024 05:00;20;6;0;0;0;1,7;0,2;10,3;16;26,3;13,3;79
15-06-2024 06:00;15,1;7;0;0;0;0,4;0,6;54,4;19,5;73,9;13,4;79
15-06-2024 07:00;18,4;9;0;0;0;0,8;0,9;47;18,6;65,4;13,7;78
15-06-2024 08:00;13,3;13;0;0,1;0;1,9;0,9;51;19;70;14,4;77
15-06-2024 09:00;17;17;0;0;0;4;0,9;44,3;23,4;67,7;15,5;73
15-06-2024 10:00;29,5;29,5;0;0,2;0;7;0,7;35,4;23,9;59,2;16,4;69
15-06-2024 11:00;34,8;31;0;0;0;11,5;0,7;22;21,9;43,9;16,9;70
15-06-2024 12:00;28,7;28,7;0;0;0;16,8;0,8;24,7;25,8;50,6;18,2;67
15-06-2024 13:00;40,5;38;0;0;0;28,5;0,7;12,7;25,5;38,2;20,8;55
15-06-2024 14:00;42,4;28;0;0;0;19,5;0,7;18,3;21,3;39,6;19,1;61
15-06-2024 15:00;38,5;17;0;0;0;18,5;0,6;13,8;17,7;31,6;18,5;63
15-06-2024 16:00;28,9;14;0;0,1;0;12,2;0,6;9,5;18,3;27,9;16,3;69
15-06-2024 17:00;29,5;11;0;0;0;7;0,6;16,1;21,2;37,3;15,8;70
15-06-2024 18:00;27,8;7;0;0,8;0;2,6;0,7;15,6;22,7;38,3;14,4;78
15-06-2024 19:00;26,4;15;0;0;0;1,4;0,8;20,7;23;43,7;13,9;79
15-06-2024 20:00;19,3;10;0;0,8;0;1,5;0,7;17,6;23,1;40,7;13,7;76
15-06-2024 21:00;20,9;12;0;5,4;0;0,4;1;41,5;24,2;65,7;12,8;82
15-06-2024 22:00;15,2;10;0;2,9;0;0,4;1,3;57,6;23,4;81;13;84
15-06-2024 23:00;16,9;0;0;0,3;0;1;0,5;17,5;16,5;34;12,9;85
15-06-2024 24:00;12,2;8;0;0;0;2,9;0,3;8,5;12,8;21,3;12,5;85
16-06-2024 01:00;9,1;5;0;0,1;0;10,2;0,1;1,5;5,2;6,6;12,2;81
16-06-2024 02:00;6,8;2;0;0;0;10,4;0,1;1;5,8;6,8;12,5;77
16-06-2024 03:00;5,4;3;0;0;0;8;0,1;1,3;9,2;10,5;12,3;77
16-06-2024 04:00;4,1;4;0;0;0;10,4;0,1;0,7;5,9;6,6;12,3;77
16-06-2024 05:00;3,8;2;0;0;0;7;0,1;2,7;8,5;11,2;12,5;77
16-06-2024 06:00;5,4;0;0;0;0;3,7;0,3;5,3;11,2;16,5;12,7;77
16-06-2024 07:00;5,2;0;0;0;0;5,6;0,3;6,5;10,7;17,2;13,2;75
16-06-2024 08:00;7,8;1;0;0;0;11,5;0,3;7;7,5;14,4;14,4;68
16-06-2024 09:00;12,4;4;0;0;0;17,5;0,2;3,1;4,9;8;16,6;59
16-06-2024 10:00;9;3;0;0;0;20,4;0,2;4;2,8;6,8;18;55
16-06-2024 11:00;7,6;1;0;0;0;19,3;0,2;4,9;5,5;10,4;17,3;60
16-06-2024 12:00;6,3;0;0;0,3;0;19,4;0,3;6,5;5,3;11,8;17,7;63
